[21:42:39] [main/INFO]: ModLauncher running: args [--username, Vegely, --version, forge-47.2.6, --gameDir, C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern, --assetsDir, C:\Users\bogurad\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 1c3ad3930320474bbfa2aa740b70c321, --accessToken, ????????, --clientId, NGI5ZWI1OTEtYzRlZC00N2E1LTk1ZDYtNDRlNzE5YzVlMThl, --xuid, 2535424970138450, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\bogurad\curseforge\minecraft\Install\quickPlay\java\1733604157932.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[21:42:39] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[22:31:30] [Render thread/INFO]: Stopping worker threads
[22:31:30] [Render thread/INFO]: Started 10 worker threads
[22:31:30] [Server thread/INFO]: Vegely joined the game
[22:31:30] [Render thread/INFO]: Curios has been initialized with 16 slot(s) after 0 tries
[22:31:30] [Server thread/INFO]: Sending common config 'fallingtrees:fallingtrees_common' to Vegely
[22:31:30] [Netty Local Client IO #0/INFO]: Received common config 'fallingtrees:fallingtrees_common' from server
[22:31:30] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.client.event.RecipesUpdatedEvent
[22:31:30] [Render thread/INFO]: [EMI] Tags synchronized, reloading EMI
[22:31:30] [Render thread/INFO]: [EMI] Starting Reload
[22:31:30] [Thread-92/INFO]: [EMI] Starting EMI reload...
[22:31:30] [Thread-92/INFO]: [EMI] Clearing data
[22:31:31] [Netty Local Client IO #0/INFO]: Read 292243 bytes, 2033 objects
[22:31:31] [Thread-92/INFO]: [EMI] Initializing plugin from emi
[22:31:31] [Server thread/INFO]: Updating all forceload tickets for 1c3ad393-0320-474b-bfa2-aa740b70c321
[22:31:31] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.event.TagsUpdatedEvent
[22:31:31] [Render thread/INFO]: JEI StartEventObserver transitioning state from ENABLED to JEI_STARTED
[22:31:31] [Render thread/INFO]: Starting JEI...
[22:31:31] [Thread-92/INFO]: [EMI] Initialized plugin from emi in 9ms
[22:31:31] [Thread-92/INFO]: [EMI] Initializing plugin from ldlib
[22:31:31] [Thread-92/INFO]: [EMI] Initialized plugin from ldlib in 0ms
[22:31:31] [Thread-92/INFO]: [EMI] Initializing plugin from framedblocks
[22:31:31] [Thread-92/INFO]: [EMI] Initialized plugin from framedblocks in 0ms
[22:31:31] [Thread-92/INFO]: [EMI] Initializing plugin from computercraft
[22:31:31] [Thread-92/INFO]: [EMI] Initialized plugin from computercraft in 0ms
[22:31:31] [Thread-92/INFO]: [EMI] Initializing plugin from gtceu
[22:31:31] [Thread-92/INFO]: [EMI] Initialized plugin from gtceu in 0ms
[22:31:31] [Thread-92/INFO]: [EMI] Initializing plugin from jemi
[22:31:31] [Thread-92/INFO]: [EMI] Initialized plugin from jemi in 0ms
[22:31:31] [Thread-92/INFO]: [EMI] Processing tags
[22:31:31] [Render thread/INFO]: Registering item subtypes...
[22:31:31] [Render thread/INFO]: Registering item subtypes took 4.097 ms
[22:31:31] [Render thread/INFO]: Registering fluid subtypes...
[22:31:31] [Render thread/INFO]: Registering fluid subtypes took 2.447 ms
[22:31:31] [Render thread/INFO]: Registering ingredients...
[22:31:31] [Server thread/INFO]: Syncing config to Vegely (1c3ad393-0320-474b-bfa2-aa740b70c321)
[22:31:31] [Server thread/INFO]: Player Logged In - Checking for Calendar Updates.
[22:31:31] [Server thread/INFO]: Calendar = true, Daylight = true due to players logged in
[22:31:31] [Thread-92/INFO]: [EMI] Constructing index
[22:31:32] [Render thread/INFO]: Registering ingredients: jei:minecraft took 1.152 seconds
[22:31:32] [Render thread/INFO]: Registering ingredients took 1.153 s
[22:31:32] [Render thread/INFO]: Registering categories...
[22:31:32] [Render thread/INFO]: Registering categories: jei:minecraft took 39.15 milliseconds
[22:31:32] [Render thread/INFO]: Registering categories: jumbofurnace:jumbofurnace took 23.71 milliseconds
[22:31:32] [Render thread/INFO]: Registering categories: tfc:jei took 28.13 milliseconds
[22:31:32] [Render thread/INFO]: Registering categories: ae2:core took 16.77 milliseconds
[22:31:32] [Render thread/INFO]: Registering categories: create:jei_plugin took 118.8 milliseconds
[22:31:32] [Render thread/INFO]: Registering categories: createaddition:jei_plugin took 18.60 milliseconds
[22:31:32] [Render thread/INFO]: Registering categories took 277.5 ms
[22:31:32] [Render thread/INFO]: Registering vanilla category extensions...
[22:31:32] [Render thread/INFO]: Registering vanilla category extensions took 11.56 ms
[22:31:32] [Render thread/INFO]: Registering recipe catalysts...
[22:31:32] [Render thread/INFO]: Registering recipe catalysts: expatternprovider:jei_plugin took 33.96 milliseconds
[22:31:32] [Render thread/INFO]: Registering recipe catalysts took 48.50 ms
[22:31:32] [Render thread/INFO]: Registering advanced plugins...
[22:31:32] [Render thread/INFO]: Added recipe manager plugin: class dan200.computercraft.client.integration.jei.RecipeResolver
[22:31:32] [Render thread/INFO]: Added recipe manager plugin: class dev.ftb.mods.ftbxmodcompat.ftbquests.jei.QuestRecipeManagerPlugin
[22:31:32] [Render thread/INFO]: Added recipe manager plugin: class dev.ftb.mods.ftbxmodcompat.ftbquests.jei.LootCrateRecipeManagerPlugin
[22:31:32] [Render thread/INFO]: Registering advanced plugins: ftbxmodcompat:ftbquests_jei took 19.26 milliseconds
[22:31:32] [Render thread/INFO]: Added recipe manager plugin: class appeng.integration.modules.jei.FacadeRegistryPlugin
[22:31:32] [Render thread/INFO]: Registering advanced plugins took 23.67 ms
[22:31:32] [Render thread/INFO]: Building recipe registry...
[22:31:32] [Render thread/INFO]: Building recipe registry took 18.69 ms
[22:31:32] [Render thread/INFO]: Registering recipes...
[22:31:32] [Render thread/INFO]: Registering recipes: jumbofurnace:jumbofurnace took 289.1 milliseconds
[22:31:32] [Render thread/INFO]: Registering recipes: sophisticatedbackpacks:default took 57.89 milliseconds
[22:31:33] [Render thread/INFO]: Registering recipes: uteamcore:jei took 949.7 milliseconds
[22:31:33] [Render thread/INFO]: Registering recipes: exposure:jei_plugin took 16.82 milliseconds
[22:31:34] [Render thread/INFO]: Registering recipes: framedblocks:jei_plugin took 216.5 milliseconds
[22:31:34] [Render thread/INFO]: Registering recipes: tfc:jei took 130.2 milliseconds
[22:31:34] [Render thread/INFO]: Registering recipes: ae2:core took 253.0 milliseconds
[22:31:37] [Thread-92/INFO]: [EMI] Loading plugin from emi
[22:31:39] [pool-27-thread-1/ERROR]: Registering recipes: create:jei_plugin is running and has taken 5.001 seconds so far
[22:31:40] [Thread-92/INFO]: [EMI] Reloaded plugin from emi in 2511ms
[22:31:40] [Thread-92/INFO]: [EMI] Loading plugin from ldlib
[22:31:40] [Thread-92/INFO]: [EMI] Reloaded plugin from ldlib in 5ms
[22:31:40] [Thread-92/INFO]: [EMI] Loading plugin from framedblocks
[22:31:40] [Thread-92/INFO]: [EMI] Reloaded plugin from framedblocks in 75ms
[22:31:40] [Thread-92/INFO]: [EMI] Loading plugin from computercraft
[22:31:40] [Thread-92/INFO]: [EMI] Reloaded plugin from computercraft in 0ms
[22:31:40] [Thread-92/INFO]: [EMI] Loading plugin from gtceu
[22:31:41] [Render thread/INFO]: Registering recipes: create:jei_plugin took 7.019 seconds
[22:31:41] [Render thread/INFO]: Registering recipes took 8.951 s
[22:31:41] [Render thread/INFO]: Registering recipes transfer handlers...
[22:31:41] [Render thread/INFO]: Registering recipes transfer handlers took 15.65 ms
[22:31:41] [Render thread/INFO]: Building runtime...
[22:31:41] [Render thread/INFO]: Registering gui handlers...
[22:31:41] [Render thread/INFO]: Registering gui handlers took 29.47 ms
[22:31:41] [Render thread/INFO]: Registering Runtime...
[22:31:41] [Render thread/INFO]: Registering Runtime took 2.989 ms
[22:31:41] [Render thread/INFO]: Building runtime took 45.33 ms
[22:31:41] [Render thread/INFO]: Sending Runtime...
[22:31:41] [Render thread/INFO]: Ingredients are being added at runtime: 280 net.minecraft.world.item.ItemStack
[22:31:41] [Render thread/INFO]: Ingredients are being removed at runtime: 9 net.minecraft.world.item.ItemStack
[22:31:41] [Render thread/INFO]: Sending Runtime took 16.08 ms
[22:31:41] [Render thread/INFO]: Starting JEI took 10.63 s
[22:31:41] [Render thread/INFO]: [EMI] Recipes synchronized, waiting for tags to reload EMI...
[22:31:41] [Render thread/INFO]: Received config from server
[22:31:41] [Server thread/INFO]: Client of Vegely accepted server config.
[22:31:41] [Render thread/INFO]: Minimap updated server level id: -477079365 for world ResourceKey[minecraft:dimension / minecraft:overworld]
[22:31:41] [Render thread/INFO]: Received config from server
[22:31:41] [Render thread/INFO]: Received config from server
[22:31:41] [Render thread/INFO]: Received config from the server: 
[22:31:41] [Render thread/INFO]: Loaded 2 advancements
[22:31:41] [Render thread/INFO]: BookContentResourceListenerLoader: Files found in 1.366 ms
[22:31:41] [Render thread/INFO]: BookContentResourceListenerLoader: Files found in 1.635 ms
[22:31:41] [Render thread/INFO]: BookContentResourceListenerLoader: Files found in 1.250 ms
[22:31:41] [Render thread/ERROR]: No recipe of type tfc:anvil named tfc:anvil/steel_pump 
[22:31:41] [Render thread/WARN]: Recipe tfc:crafting/steel_pump (of type minecraft:crafting) not found
[22:31:41] [Render thread/WARN]: Recipe firmalife:crafting/compost_tumbler (of type minecraft:crafting) not found
[22:31:41] [Render thread/WARN]: Recipe tfc:crafting/metal/pickaxe/copper (of type minecraft:crafting) not found
[22:31:41] [Render thread/WARN]: Recipe firmalife:crafting/pumping_station (of type minecraft:crafting) not found
[22:31:41] [Render thread/ERROR]: No recipe of type tfc:quern named tfc:quern/sulfur 
[22:31:41] [Render thread/ERROR]: No recipe of type tfc:quern named tfc:quern/emerald 
[22:31:41] [Render thread/WARN]: Recipe tfc:crafting/crankshaft (of type minecraft:crafting) not found
[22:31:41] [Render thread/WARN]: Recipe minecraft:clay (of type minecraft:crafting) not found
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_sedimentary 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_metamorphic 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_igneous_extrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_igneous_intrusive 
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/stone/hoe_sedimentary (of type minecraft:crafting) not found
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:quern named tfc:quern/salt 
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/windmill_blade (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/oak_water_wheel (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/oak_axle (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/oak_encased_axle (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/oak_gear_box (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/oak_clutch (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/oak_bladed_axle (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/trip_hammer (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Invalid extra recipe mapping: tag:tfc:water_wheels to page 6 in entry tfc:mechanics/mechanical_power: Empty entry or page out of bounds
[22:31:42] [Render thread/WARN]: Invalid extra recipe mapping: tag:tfc:axles to page 10 in entry tfc:mechanics/mechanical_power: Empty entry or page out of bounds
[22:31:42] [Render thread/WARN]: Invalid extra recipe mapping: tag:tfc:gear_boxes to page 12 in entry tfc:mechanics/mechanical_power: Empty entry or page out of bounds
[22:31:42] [Render thread/WARN]: Invalid extra recipe mapping: tag:tfc:clutches to page 14 in entry tfc:mechanics/mechanical_power: Empty entry or page out of bounds
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/wood/sewing_table/oak (of type minecraft:crafting) not found
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/knife_head_sedimentary 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/knife_head_metamorphic 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/knife_head_igneous_extrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/knife_head_igneous_intrusive 
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/stone/knife_sedimentary (of type minecraft:crafting) not found
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/axe_head_sedimentary 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/axe_head_metamorphic 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/axe_head_igneous_extrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/axe_head_igneous_intrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/shovel_head_sedimentary 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/shovel_head_metamorphic 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/shovel_head_igneous_extrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/shovel_head_igneous_intrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_sedimentary 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_metamorphic 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_igneous_extrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hoe_head_igneous_intrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hammer_head_sedimentary 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hammer_head_metamorphic 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hammer_head_igneous_extrusive 
[22:31:42] [Render thread/ERROR]: No recipe of type tfc:knapping named tfc:rock_knapping/hammer_head_igneous_intrusive 
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/vanilla/redstone/steel_activator_rail (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/vanilla/redstone/steel_detector_rail (of type minecraft:crafting) not found
[22:31:42] [Render thread/WARN]: Recipe tfc:crafting/vanilla/redstone/steel_rail (of type minecraft:crafting) not found
[22:31:42] [Render thread/INFO]: Cleared 0 unneeded book NBT tags
[22:31:46] [Thread-92/INFO]: [EMI] Reloaded plugin from gtceu in 6230ms
[22:31:46] [Thread-92/INFO]: [EMI] Loading plugin from jemi
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Waiting for JEI to finish reloading...
[22:31:46] [Thread-92/INFO]: [EMI] Waiting for JEI to finish...
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] JEI reloaded!
[22:31:46] [Thread-92/INFO]: [EMI] Loading information from JEI...
[22:31:46] [Thread-92/INFO]: [EMI] Processing JEI stacks...
[22:31:46] [Thread-92/INFO]: [EMI] Processing JEI subtypes...
[22:31:46] [Thread-92/INFO]: [EMI] Processing JEI recipes...
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Crafting
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Crafting
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Anvil
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Anvil
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Blasting
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Blasting
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Brewing
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Brewing
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Campfire Cooking
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Campfire Cooking
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Compostable
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Compostable
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Fuel
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Fuel
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Smelting
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Smelting
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Smithing Table
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Smithing Table
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Smoking
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Smoking
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Stonecutting
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Stonecutting
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for P2P Tunnel Attunement
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for P2P Tunnel Attunement
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Certus Quartz Growth
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Certus Quartz Growth
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Charger
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Charger
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Matter Condenser
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Matter Condenser
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Entropy Manipulator
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Entropy Manipulator
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Inscriber
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Inscriber
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for In-World Transformation
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for In-World Transformation
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Automated Brewing
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Automated Brewing
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Automated Packing
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Automated Packing
[22:31:46] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Automated Shaped Crafting
[22:31:46] [Thread-92/INFO]: [EMI] Loading JEI data for Automated Shaped Crafting
[22:31:46] [Render thread/INFO]: Ingredients are being removed at runtime: 45 net.minecraft.world.item.ItemStack
[22:31:46] [Render thread/INFO]: Ingredients are being added at runtime: 25 net.minecraft.world.item.ItemStack
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Automated Shapeless Crafting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Automated Shapeless Crafting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Block Cutting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Block Cutting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Crushing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Crushing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Deploying
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Deploying
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Item Draining
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Item Draining
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Bulk Blasting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Bulk Blasting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Bulk Haunting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Bulk Haunting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Bulk Smoking
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Bulk Smoking
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Bulk Washing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Bulk Washing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Manual Item Application
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Manual Item Application
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Mechanical Crafting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Mechanical Crafting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Milling
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Milling
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Mixing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Mixing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Mysterious Conversion
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Mysterious Conversion
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Compacting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Compacting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Pressing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Pressing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Sandpaper Polishing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Sandpaper Polishing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Sawing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Sawing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Recipe Sequence
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Recipe Sequence
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Filling by Spout
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Filling by Spout
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Wood Cutting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Wood Cutting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Charging
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Charging
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Liquid Burning
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Liquid Burning
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Rolling
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Rolling
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Printing
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Printing
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Stacking Photographs
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Stacking Photographs
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Drying
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Drying
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Mixing Bowl
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Mixing Bowl
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Oven
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Oven
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Smoking
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Smoking
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Vat
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Vat
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Information
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Information
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Jumbo Furnace Upgrade
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Jumbo Furnace Upgrade
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Jumbo Smelting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Jumbo Smelting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Soldering
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Soldering
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Alloying
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Alloying
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Anvil
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Anvil
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Blast Furnace
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Blast Furnace
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Bloomery
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Bloomery
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Casting
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Casting
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Chisel
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Chisel
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Clay Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Clay Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Fire Clay Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Fire Clay Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Glassworking
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Glassworking
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Goat Horn Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Goat Horn Knapping Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Heating Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Heating Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Instant Barrel Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Instant Barrel Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Instant Fluid Barrel Recipe
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Instant Fluid Barrel Recipe
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Jam Pot
[22:31:47] [Thread-92/INFO]: [EMI] Loading JEI data for Jam Pot
[22:31:47] [Thread-92/INFO]: [EMI] [JEMI] Collecting data for Leather Knapping Recipe
